list_price,price_reduced_amount,description.year_built,description.baths_3qtr,description.sold_price,description.baths_full,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.garage,description.stories,description.beds,description.type,lead_attributes.show_contact_an_agent,location.address.postal_code,location.address.state_code,central_air,central_heat,community_outdoor_space,community_security_features,dishwasher,fireplace,hardwood_floors,laundry_room,single_story,garage_1_or_more,garage_2_or_more,city_view,two_or_more_stories,recreation_facilities,shopping,washer_dryer,basement,view,forced_air,family_room,dining_room,city_mean_price,state_mean_price
815000.0,0.0,2020,0.0,810000,2.0,1.0,23087.0,2670.0,3.0,Unknown,3.0,1.0,4.0,single_family,True,32312,FL,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,303235.525,303235.525
0.0,0.0,1975,0.0,130000.0,1.8874299001504582,0.0,10925.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,single_family,True,62704,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524855.7428571428,524855.7428571428
299000.0,0.0,1972,0.0,295000,1.0,1.0,1307.0,1040.0,2.0,condo,0.0,2.0,2.0,condos,True,89703,NV,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,522403.5748502994,522403.5748502994
415000.0,10000.0,2020,0.0,415000,2.0,1.0,1307.0,1518.0,3.0,townhouse,2.0,2.0,3.0,townhomes,True,89701,NV,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,522403.5748502994,522403.5748502994
299900.0,0.0,1948,0.0,266000,1.0,0.0,3280.0,1085.0,2.0,Unknown,1.0,1.0,3.0,single_family,True,43202,OH,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,425305.50458715594,418949.1017964072
229900.0,5000.0,1976,0.0,229900,1.0,0.0,251094.94678872835,1143.0,1.0,condo,0.0,1.0,2.0,condos,True,53704,WI,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,428299.358974359,429089.71428571426
359900.0,0.0,1988,0.0,355000,4.0,0.0,6098.0,2774.0,4.0,Unknown,2.0,2.0,6.0,single_family,True,68521,NE,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,320872.5903614458,320872.5903614458
999999.0,0.0,1917,0.0,1000000,2.0,0.0,8600.0,2496.0,2.0,Unknown,2.0,3.0,5.0,multi_family,True,02135,MA,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1272012.0240963856,1272012.0240963856
250000.0,0.0,1974,1.0,260000,1.0,0.0,7808.0,2086.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,68512,NE,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,320872.5903614458,320872.5903614458
125000.0,0.0,1975,0.0,125000,1.0,0.0,251094.94678872835,1000.0,1.0,Unknown,0.0,1.0,3.0,single_family,True,40601,KY,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,264654.7619047619,264654.7619047619
49900.0,0.0,1920,0.0,42000.0,2.0,0.0,4033.0,1359.0,2.0,Unknown,0.0,2.0,2.0,single_family,True,62703,IL,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,524855.7428571428,524855.7428571428
109900.0,0.0,1920,0.0,107000,2.0,0.0,5240.0,1548.0,2.0,Unknown,0.0,2.0,4.0,single_family,True,43223,OH,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,425305.50458715594,418949.1017964072
118900.0,0.0,1950,0.0,111200,2.0,0.0,8276.0,1178.0,2.0,Unknown,0.0,1.0,3.0,single_family,True,36107,AL,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,181802.06172839506,181802.06172839506
420000.0,15500.0,1989,0.0,310000,3.0,0.0,22651.0,3137.0,3.0,Unknown,0.0,1.0,4.0,single_family,True,36117,AL,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,181802.06172839506,181802.06172839506
349900.0,0.0,2019,0.0,346000,2.0,1.0,2370.0,1848.0,3.0,townhouse,2.0,2.0,3.0,townhomes,True,17112,PA,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,237009.97023809524,237009.97023809524
235000.0,5000.0,1994,0.0,227000,2.0,0.0,9583.0,1612.0,2.0,Unknown,2.0,2.0,4.0,single_family,True,29229,SC,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,194372.60185185185,204393.7438016529
499900.0,0.0,1978,0.0,505000,2.0,0.0,8799.0,1579.0,2.0,Unknown,2.0,1.0,4.0,single_family,True,95826,CA,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,515502.09493670886,502160.7705882353
1099900.0,0.0,2020,0.0,1090000,5.0,0.0,6000.0,3030.0,5.0,Unknown,2.0,2.0,5.0,single_family,True,85050,AZ,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,551812.7549668874,536285.3456790124
239000.0,10000.0,1880,0.0,230000,1.0,0.0,251094.94678872835,1102.0,1.0,condo,2.0,1.0,2.0,condos,True,06106,CT,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,321425.748502994,321425.748502994
5000.0,0.0,1975,0.0,1122,1.8874299001504582,0.0,24394.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,True,25306,WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39817.62987012987,41715.42944785276
299000.0,0.0,2006,0.0,299000,2.0,0.0,6970.0,1706.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,32311,FL,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,303235.525,303235.525
850000.0,25000.0,1962,0.0,820000,6.0,0.0,251094.94678872835,1933.8485593336065,6.0,Unknown,0.0,2.0,6.0,multi_family,True,97301,OR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,443936.96428571426,443936.96428571426
0.0,0.0,1966,0.0,1048000,1.0,1.0,251094.94678872835,799.0,1.0,Unknown,0.0,1.0,3.0,single_family,True,96815,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032000.0,1032000.0
214900.0,5000.0,1982,0.0,200000,1.0,0.0,677.0,655.0,1.0,condo,0.0,2.0,1.0,apartment,True,85016,AZ,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,551812.7549668874,536285.3456790124
429000.0,100000.0,1952,0.0,429000,2.0,0.0,14375.0,1793.0,2.0,Unknown,2.0,1.0,4.0,single_family,True,97306,OR,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,443936.96428571426,443936.96428571426
110000.0,0.0,1975,0.0,102000,1.8874299001504582,0.0,273992.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,True,73084,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102000.0,302552.10365853657
99950.0,19950.0,1980,0.0,93950,1.8874299001504582,0.0,2324.0,120.0,0.0,condo,0.0,1.0,0.0,condos,True,98513,WA,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,461060.89090909093,460899.08928571426
12999.0,0.0,1975,0.0,7700,1.8874299001504582,0.0,43560.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,True,25312,WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39817.62987012987,41715.42944785276
1.0,2015999.0,1975,0.0,2016000,1.8874299001504582,0.0,6969600.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,True,50036,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290500.0,285732.1787709497
399900.0,20100.0,1993,0.0,410000,3.0,0.0,7841.0,2092.0,3.0,Unknown,2.0,2.0,3.0,single_family,True,53719,WI,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,428299.358974359,429089.71428571426
37900.0,0.0,1950,0.0,27500,1.0,0.0,5663.0,800.0,1.0,Unknown,0.0,1.0,2.0,single_family,True,25387,WV,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,39817.62987012987,41715.42944785276
0.0,0.0,1998,0.0,212500,2.0,1.0,251094.94678872835,1368.0,3.0,Unknown,2.0,2.0,3.0,single_family,True,43210,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425305.50458715594,418949.1017964072
299900.0,25100.0,1977,0.0,278000,2.0,0.0,40946.0,1865.0,2.0,Unknown,0.0,1.0,4.0,single_family,True,32312,FL,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,303235.525,303235.525
3999999.0,488001.0,1988,0.0,3999999,2.0,1.0,2126.0,2126.0,3.0,condo,1.0,1.0,2.0,condos,True,02116,MA,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1272012.0240963856,1272012.0240963856
111200.0,0.0,1930,0.0,28600,1.0,1.0,251094.94678872835,1584.0,2.0,Unknown,0.0,1.0,2.0,single_family,True,25302,WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39817.62987012987,41715.42944785276
106000.0,0.0,1960,0.0,95000,1.0,0.0,6970.0,929.0,1.0,Unknown,0.0,1.0,3.0,single_family,True,73129,OK,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,247611.11111111112,302552.10365853657
234900.0,15000.0,1958,0.0,237000,1.0,1.0,6098.0,2052.0,2.0,Unknown,0.0,1.0,3.0,single_family,True,17109,PA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,237009.97023809524,237009.97023809524
1649000.0,100000.0,1904,0.0,1560000,2.0,0.0,251094.94678872835,1450.0,2.0,condo,0.0,1.0,3.0,condos,True,02116,MA,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1272012.0240963856,1272012.0240963856
230000.0,5000.0,1976,0.0,200000,1.0,0.0,220849.0,1776.0,1.0,Unknown,0.0,1.0,3.0,single_family,True,40601,KY,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,264654.7619047619,264654.7619047619
599900.0,0.0,2007,0.0,570000,3.0,1.0,9148.0,2966.0,4.0,Unknown,2.0,2.0,5.0,single_family,True,32311,FL,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,303235.525,303235.525
625000.0,0.0,1940,0.0,705000,2.0,0.0,7349.0,1775.0,2.0,Unknown,0.0,2.0,3.0,single_family,True,23221,VA,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,448640.37272727274,399187.591954023
229000.0,0.0,1870,0.0,235000,2.0,1.0,1307.0,2000.0,3.0,townhouse,0.0,1.0,4.0,townhomes,True,12202,NY,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,241932.6923076923,258116.47727272726
424900.0,0.0,1974,0.0,424900,2.0,1.0,740520.0,3339.0,3.0,Unknown,0.0,2.0,3.0,single_family,True,36108,AL,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,181802.06172839506,181802.06172839506
0.0,0.0,1975,0.0,200000,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,True,43017,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289727.2727272727,418949.1017964072
709000.0,0.0,1992,2.0,667500,1.0,0.0,74488.0,3040.0,3.0,Unknown,6.0,2.0,3.0,single_family,True,98512,WA,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,461060.89090909093,460899.08928571426
259500.0,0.0,1959,0.0,259500,1.0,1.0,14702.0,1083.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,50315,IA,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,213533.29341317364,285732.1787709497
269900.0,0.0,1989,0.0,265000,2.0,1.0,14375.0,1520.0,3.0,Unknown,2.0,2.0,4.0,single_family,True,46228,IN,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,256955.0,254990.87719298244
540500.0,0.0,1927,0.0,541000,2.0,1.0,11500.0,3867.0,3.0,Unknown,2.0,2.0,5.0,single_family,True,02908,RI,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,648633.7590361446,641018.8470588236
761000.0,5000.0,2011,0.0,755000,5.0,0.0,6528.0,3599.0,5.0,Unknown,3.0,2.0,4.0,single_family,True,85083,AZ,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,551812.7549668874,536285.3456790124
420000.0,15500.0,1989,0.0,310000,3.0,0.0,22651.0,3137.0,3.0,Unknown,0.0,1.0,4.0,single_family,True,36117,AL,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,181802.06172839506,181802.06172839506
750000.0,50000.0,1975,0.0,750000,1.8874299001504582,0.0,9583.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,True,80204,CO,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,616262.4457142857,616262.4457142857
1244104.0,0.0,1975,0.0,1244104,6.0,0.0,27007.0,4937.0,6.0,Unknown,0.0,1.0,11.0,multi_family,True,97302,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443936.96428571426,443936.96428571426
389900.0,0.0,1930,0.0,374000,2.0,0.0,6098.0,1424.0,2.0,Unknown,1.0,1.0,3.0,single_family,True,97302,OR,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,443936.96428571426,443936.96428571426
189000.0,0.0,1975,0.0,157000,1.8874299001504582,0.0,43560.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,True,89703,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,522403.5748502994,522403.5748502994
239900.0,0.0,1965,0.0,271000,2.0,0.0,7405.0,1000.0,2.0,Unknown,1.0,1.0,3.0,single_family,True,12203,NY,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,241932.6923076923,258116.47727272726
164900.0,0.0,1950,0.0,135000,1.0,0.0,12023.0,920.0,1.0,Unknown,0.0,1.0,3.0,single_family,True,30318,GA,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,521587.06293706293,538346.7647058824
94500.0,0.0,1923,0.0,94500.0,1.0,0.0,5663.0,1209.0,1.0,Unknown,0.0,1.0,2.0,single_family,True,62703,IL,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,524855.7428571428,524855.7428571428
429000.0,0.0,1962,1.0,428000,1.0,0.0,7600.0,2028.0,2.0,Unknown,1.0,1.0,5.0,single_family,True,80229,CO,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,616262.4457142857,616262.4457142857
460000.0,0.0,1981,0.0,466000,1.0,0.0,251094.94678872835,1080.0,1.0,condo,1.0,1.0,2.0,condos,True,80202,CO,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,616262.4457142857,616262.4457142857
0.0,0.0,1975,0.0,68000.0,1.8874299001504582,0.0,5960.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,single_family,True,62703,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524855.7428571428,524855.7428571428
115000.0,0.0,1990,2.0,115000,1.8874299001504582,0.0,251094.94678872835,1759.0,2.0,Unknown,0.0,1.0,3.0,mobile,False,98502,WA,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,461060.89090909093,460899.08928571426
69900.0,0.0,1966,0.0,56000,1.0,0.0,8276.0,881.0,1.0,Unknown,0.0,1.0,2.0,single_family,True,72209,AR,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,291081.25,284844.9685534591
450000.0,0.0,1965,0.0,450000,2.0,0.0,11165.0,1100.0,2.0,Unknown,1.0,2.0,4.0,single_family,True,21403,MD,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,740137.0760233918,740137.0760233918
199000.0,0.0,2006,0.0,205000,1.0,0.0,251094.94678872835,861.0,1.0,condo,0.0,1.0,1.0,condos,True,53719,WI,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,428299.358974359,429089.71428571426
459990.0,9910.0,2000,0.0,436000,3.0,0.0,1065.0,1418.0,3.0,townhouse,2.0,1.0,2.0,townhomes,True,85018,AZ,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,551812.7549668874,536285.3456790124
334900.0,15000.0,1995,0.0,333500,2.0,0.0,11761.0,1323.0,2.0,Unknown,1.0,1.0,3.0,single_family,True,27610,NC,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,635975.6140350878,635975.6140350878
429500.0,0.0,2021,2.0,425000,1.0,0.0,11326.0,2511.0,3.0,townhouse,2.0,1.0,3.0,townhomes,True,68507,NE,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,320872.5903614458,320872.5903614458
0.0,0.0,1972,0.0,141000.0,2.0,0.0,7784.0,1360.0,0.0,Unknown,0.0,1.0,3.0,single_family,True,62703,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524855.7428571428,524855.7428571428
90000.0,0.0,1975,0.0,74000,1.8874299001504582,0.0,19800.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,True,68516,NE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,320872.5903614458,320872.5903614458
225000.0,20000.0,1945,0.0,245000,1.0,1.0,2750.0,1826.0,2.0,townhouse,0.0,2.0,3.0,townhomes,True,08618,NJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,204580.64516129033,260858.89570552149
450000.0,10000.0,1999,0.0,448700,3.0,1.0,5227.0,2584.0,4.0,Unknown,2.0,2.0,3.0,single_family,True,53719,WI,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,428299.358974359,429089.71428571426
99435.0,0.0,1975,0.0,125000,2.0,0.0,43560.0,2652.0,2.0,Unknown,0.0,1.0,3.0,single_family,True,40601,KY,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,264654.7619047619,264654.7619047619
299000.0,0.0,1972,0.0,295000,1.0,1.0,1307.0,1040.0,2.0,condo,0.0,2.0,2.0,condos,True,89703,NV,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,522403.5748502994,522403.5748502994
273900.0,16000.0,2016,0.0,267500,2.0,0.0,6094.0,1729.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,73142,OK,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,560232.1428571428,302552.10365853657
0.0,0.0,1975,0.0,362800,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,True,43110,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352475.8620689655,418949.1017964072
325000.0,40000.0,1930,0.0,325000,1.8874299001504582,0.0,8276.0,4344.0,2.131203007518797,Unknown,0.0,2.0,0.0,multi_family,True,72206,AR,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,291081.25,284844.9685534591
555000.0,0.0,1983,0.0,555000,2.0,0.0,5850.0,1272.0,2.0,Unknown,1.0,3.0,3.0,single_family,True,21403,MD,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,740137.0760233918,740137.0760233918
339000.0,0.0,2003,0.0,325000,2.0,1.0,13068.0,2595.0,3.0,Unknown,2.0,2.0,3.0,single_family,True,46231,IN,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,256955.0,254990.87719298244
366000.0,0.0,1975,0.0,370512,1.8874299001504582,0.0,1045440.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,True,29201,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370512.0,204393.7438016529
319000.0,0.0,1930,0.0,315000,1.0,0.0,1743.0,933.0,1.0,Unknown,0.0,2.0,3.0,single_family,True,02907,RI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,648633.7590361446,641018.8470588236
279000.0,0.0,1972,0.0,293500,1.0,0.0,8712.0,1140.0,1.0,Unknown,1.0,1.0,3.0,single_family,True,12203,NY,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,241932.6923076923,258116.47727272726
550000.0,0.0,2011,0.0,550000,2.0,1.0,4750.0,2387.0,3.0,Unknown,2.0,2.0,4.0,single_family,True,98513,WA,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,461060.89090909093,460899.08928571426
750000.0,0.0,1900,0.0,730000,2.0,1.0,4090.0,2535.0,3.0,Unknown,2.0,2.0,3.0,single_family,True,23223,VA,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,448640.37272727274,399187.591954023
332500.0,0.0,2008,0.0,332500,2.0,1.0,9845.0,1761.0,3.0,Unknown,2.0,2.0,3.0,single_family,True,50310,IA,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,213533.29341317364,285732.1787709497
239500.0,0.0,1978,0.0,235000,1.0,0.0,251094.94678872835,1290.0,1.0,condo,0.0,1.0,2.0,condos,True,53704,WI,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,428299.358974359,429089.71428571426
217777.0,10000.0,1927,0.0,221500,1.0,0.0,6316.0,864.0,1.0,Unknown,1.0,1.0,2.0,single_family,True,55119,MN,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,349569.641025641,362704.0
875000.0,0.0,1972,0.0,800000,3.0,0.0,43996.0,2029.0,3.0,Unknown,6.0,2.0,3.0,single_family,True,89706,NV,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,522403.5748502994,522403.5748502994
599000.0,50000.0,1890,0.0,599000,3.0,2.0,43560.0,4124.0,5.0,Unknown,0.0,1.0,6.0,single_family,True,12211,NY,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,462666.6666666667,258116.47727272726
275000.0,20000.0,1880,0.0,227000,1.8874299001504582,0.0,7405.0,4512.0,2.131203007518797,Unknown,0.0,1.0,0.0,multi_family,True,06106,CT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,321425.748502994,321425.748502994
204900.0,0.0,2004,0.0,195000,2.0,0.0,287060.0,1404.0,2.0,Unknown,0.0,1.0,3.0,single_family,True,40601,KY,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,264654.7619047619,264654.7619047619
375000.0,0.0,1959,0.0,371500,1.0,1.0,25670.0,1477.0,2.0,Unknown,1.0,1.0,3.0,single_family,True,23225,VA,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,448640.37272727274,399187.591954023
225000.0,0.0,1984,0.0,215000,2.0,2.0,251094.94678872835,2030.0,4.0,Unknown,0.0,1.0,4.0,multi_family,True,40601,KY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,264654.7619047619,264654.7619047619
960000.0,0.0,1930,0.0,960000,4.0,0.0,4278.0,4278.0,4.0,Unknown,0.0,1.0,9.0,multi_family,True,02906,RI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,648633.7590361446,641018.8470588236
748000.0,0.0,1976,0.0,760000,4.0,0.0,13939.0,3572.0,4.0,Unknown,11.0,1.0,8.0,multi_family,True,97304,OR,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,443936.96428571426,443936.96428571426
111200.0,0.0,1930,0.0,28600,1.0,1.0,251094.94678872835,1584.0,2.0,Unknown,0.0,1.0,2.0,single_family,True,25302,WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39817.62987012987,41715.42944785276
420000.0,15500.0,1989,0.0,310000,3.0,0.0,22651.0,3137.0,3.0,Unknown,0.0,1.0,4.0,single_family,True,36117,AL,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,181802.06172839506,181802.06172839506
219000.0,0.0,1985,0.0,225000,2.0,0.0,3180.0,1575.0,2.0,townhouse,0.0,2.0,3.0,townhomes,True,30349,GA,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,521587.06293706293,538346.7647058824
639000.0,10000.0,1972,1.0,623000,1.0,0.0,10454.0,2386.0,2.0,Unknown,2.0,2.0,4.0,single_family,True,80224,CO,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,616262.4457142857,616262.4457142857
393000.0,0.0,1989,0.0,390000,2.0,1.0,10894.0,2300.0,3.0,Unknown,2.0,2.0,4.0,single_family,True,19901,DE,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,313305.6380368098,313305.6380368098
175000.0,0.0,1973,0.0,174632,1.0,0.0,251094.94678872835,864.0,1.0,condo,1.0,2.0,2.0,condos,True,80224,CO,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,616262.4457142857,616262.4457142857
460000.0,5000.0,2003,0.0,430000,2.0,1.0,10036.0,2204.0,3.0,Unknown,2.0,2.0,4.0,single_family,True,19904,DE,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,313305.6380368098,313305.6380368098
279000.0,0.0,1980,0.0,279000,1.0,1.0,8590.0,1056.0,2.0,Unknown,0.0,1.0,3.0,single_family,True,23227,VA,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,330549.0909090909,399187.591954023
599900.0,0.0,1925,0.0,589000,1.0,1.0,3200.0,1810.0,2.0,Unknown,0.0,1.0,5.0,single_family,True,02136,MA,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1272012.0240963856,1272012.0240963856
0.0,0.0,1975,0.0,366600,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,True,43110,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352475.8620689655,418949.1017964072
359900.0,0.0,1967,0.0,359900,2.0,0.0,6810.0,1576.0,2.0,Unknown,0.0,1.0,3.0,single_family,True,85029,AZ,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,551812.7549668874,536285.3456790124
185000.0,10000.0,1960,0.0,185000,1.0,0.0,8146.0,1005.0,1.0,Unknown,2.0,1.0,3.0,single_family,True,50317,IA,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,213533.29341317364,285732.1787709497
